"","ensgene","symbol","entrez","W_1","W_2","W_3","C_1","C_2","C_3","F_1","F_2","F_3","WTvsKOlog2FoldChange","WTvsKOpadj","REvsKOlog2FoldChange","REvsKOpadj","WTvsRElog2FoldChange","WTvsREpadj","WT_KO_sign","RE_KO_sign","diff"
"80","ENSG00000092531","SNAP23",8773,335.964476875232,338.773663779768,358.915873241003,408.356695958477,488.482752333974,567.202345152768,318.111582296024,373.616646899845,340.444651475509,-0.477680941270655,0.0308397900276787,-0.478739003587152,0.03670704227167,0.00105806231649692,0.998431749952012,-1,-1,0
"81","ENSG00000092929","UNC13D",201294,3425.21530045634,3481.56607820315,3331.44878854222,5944.60239362504,5302.70925287544,4753.06771403211,2891.01406552047,2703.90604251228,2532.36193475765,-0.621704874609784,9.0385859843339e-05,-0.943109796082215,2.39645869220867e-10,0.321404921472431,0.0954561421215371,-1,-1,0
"82","ENSG00000092969","TGFB2",7042,4278.98418233444,3985.28202143255,5395.21505967799,2359.09671566832,3358.31892229607,3431.79403404446,5634.97655054561,5512.77140077735,4204.34512280642,0.536256285702321,0.0340563688668322,0.693049444089565,0.00398024429109432,-0.156793158387244,0.707594936492473,1,1,0
"83","ENSG00000094880","CDC23",8697,763.862895108676,681.498040839766,737.655588317993,473.961542194429,544.772756997459,569.400803854911,757.265622006573,780.935826380862,669.183469662461,0.438802775367786,0.023502336544146,0.453533975135942,0.0218036581286162,-0.0147311997681561,0.97442424382954,1,1,0
"84","ENSG00000099337","KCNK6",9424,397.479099401683,395.071328023053,365.176033820788,583.749244058675,582.935472023551,572.698491908125,278.09754678709,391.91230744391,409.704165099466,-0.553668143252977,0.0112898546569229,-0.648572695632515,0.00254332180999455,0.0949045523795383,0.823409970418664,-1,-1,0
"85","ENSG00000099338","CATSPERG",57828,50.6988647196024,56.297664243285,68.8617663776344,139.242938949776,108.763737824361,104.426788351769,39.0136846212105,62.5904176507473,72.1859719460964,-0.879019410204808,0.004570138461772,-0.885318083159997,0.00564017031930204,0.0062986729551896,0.994313568578783,-1,-1,0
"86","ENSG00000099991","CABIN1",23523,3567.17212167122,4161.0887624028,4325.7709606314,2487.62865931426,3083.54737410821,3056.95682532916,3580.25582716186,3956.67732502955,4032.6595679076,0.461623222434256,0.0154490504992727,0.405167142816848,0.0481830642160288,0.0564560796174077,0.889532320435701,1,1,0
"87","ENSG00000099994","SUSD2",56241,52.7268193083865,66.1744474438614,55.2980851214337,25.4386138465936,21.9435611400027,17.5876696171401,48.0168426107206,51.035263622917,71.2104858387167,1.16264315118652,0.000476879958443327,1.13626828625839,0.000910113166452453,0.0263748649281337,0.976399585109975,1,1,0
"88","ENSG00000100003","SEC14L2",23541,371.791674610418,378.280796582073,367.26275401405,669.437206489306,477.033937826146,466.073244854213,314.110178745131,326.433101286205,357.027915300963,-0.495482791368106,0.0325611590573522,-0.64885233885916,0.00334343198373922,0.153369547491054,0.683477721696863,-1,-1,0
"89","ENSG00000100055","CYTH4",27128,12.8437123956326,3.95071328023053,5.21680048315412,69.6214694748879,75.3713621765311,81.342971979273,18.0063159790202,19.2585900463838,7.80388885903745,-2.41835232635883,1.0342243091157e-10,-1.81813925887733,2.04409943638181e-06,-0.600213067481497,0.224195518942839,-1,-1,0
"90","ENSG00000100167","SEPT3",55964,664.493120258255,659.769117798498,805.473994598996,306.602240572102,369.224267877437,448.485575237073,776.272288873317,808.860781948118,931.589232547595,0.861551274053524,2.46843459183714e-05,1.08933667593687,3.48308464361996e-08,-0.227785401883351,0.470437997424191,1,1,0
"91","ENSG00000100181","TPTEP1",387590,521.860314180441,537.297006111352,516.463247832258,423.084314501242,333.923756478302,334.165722725662,462.162110128186,493.982834689744,582.365206105669,0.505169735951662,0.0174813941360924,0.472565022394313,0.0353595575650405,0.0326047135573491,0.94511609971978,1,1,0
"92","ENSG00000100234","TIMP3",7078,2414.61793037893,2414.87349254091,1969.863862439,842.152005763547,911.13482124794,648.545317132041,1405.4929972513,1698.60764209105,1296.4210367076,1.41062519943449,5.86565800211082e-14,0.81918196570109,9.12953876489822e-05,0.591443233733405,0.00745646483830743,1,1,0
"93","ENSG00000100242","SUN2",25777,1977.93170892742,1995.11020651642,2635.52760408946,1012.18905621183,1135.34077202623,1365.2428540305,1804.63300145292,2043.33640392132,2145.09395012792,0.858152943508244,1.50051622479164e-05,0.725423843396537,0.000536671980178139,0.132729100111707,0.731263795706884,1,1,0
"94","ENSG00000100302","RASD2",23551,286.617581881486,335.810628819595,494.552685803011,119.159822755097,147.880520726105,198.960512543897,230.08070417637,243.621164086755,342.395623690268,1.10551097453503,7.86482491636585e-05,0.705266838549849,0.0299085670460766,0.400244135985183,0.302421920450681,1,1,0
"95","ENSG00000100350","FOXRED2",80020,2649.86066267789,2272.64781445261,2183.75268224831,1038.9665444714,1098.13212487579,912.360361389143,2212.77616364404,1850.75050345748,1471.03304992856,1.14827510445625,1.87983710638428e-09,0.807926409169152,9.8403360605298e-05,0.340348695287099,0.199772067124411,1,1,0
"96","ENSG00000100422","CERK",64781,2519.39558413278,2583.76648527077,2362.16725877219,1719.11474626454,1725.908787055,1521.33342188262,2050.71931983286,2309.10494656141,2098.27061697369,0.569446621894192,0.000214553742915139,0.366816773737475,0.0403668626164167,0.202629848156718,0.35316073627337,1,1,0
"97","ENSG00000100593","ISM2",145501,42.587046364466,78.0265872845529,69.9051264742652,10.7109953038289,27.6679683939165,24.1830457235676,66.0231585897408,61.6274881484281,60.4801386575402,1.22981171769776,0.00048265485287944,1.22292636026628,0.000704251642765671,0.00688535743147933,0.995585145982048,1,1,0
"98","ENSG00000100867","DHRS2",10202,24684.26325468,17822.65528544,19787.3242326036,9400.23725352284,6588.79274925473,4101.22470884686,42160.7885139881,38091.5652527425,38002.9877712976,1.45137538700155,6.69215985887156e-09,2.28191914238639,1.37456783908072e-21,-0.83054375538484,0.00346737645824703,1,1,0
"99","ENSG00000101098","RIMS4",140730,1121.45888759761,1132.8670331061,1043.36009663082,752.44742009398,796.646676169664,787.048215367019,1228.43089012427,1152.62661427607,1042.79464878888,0.480103507464626,0.00378433747743386,0.532105379276094,0.00129428514197951,-0.0520018718114679,0.885300274273719,1,1,0
"100","ENSG00000101190","TCFL5",10732,889.59607961329,864.218530050428,907.723284068817,716.297810943558,628.730730054861,710.102160792032,865.303517880694,874.339988105823,938.417635299253,0.361546046793403,0.0442775585655514,0.370193363283882,0.0447319878452941,-0.00864731649047834,0.984480495640343,1,1,0
"101","ENSG00000101346","POFUT1",23509,3160.22923418855,2688.46038719687,2537.45175500616,1567.82193759796,1207.8499305758,1136.60314900768,2235.78423406168,1803.56695784384,1705.14971569968,1.03557632052342,1.15130811030362e-07,0.521232772010432,0.0279136739336753,0.514343548512991,0.0255716963972524,1,1,0
"102","ENSG00000101474","APMAP",57136,5407.87890342426,5213.95385158424,4781.71932285907,3932.27415091819,3314.43180001607,2939.33928476454,5639.97830498423,5283.59417922539,4776.9554678383,0.571160825840635,0.00189070219559506,0.597405696149475,0.00132704434727684,-0.0262448703088403,0.952690028265917,1,1,0
"103","ENSG00000102109","PCSK1N",27344,1068.05608342629,1260.27753639354,1141.43594571412,2467.54554311958,1679.15946114804,1428.99815639263,1151.40387176957,1203.66187789899,1333.48950878802,-0.634243015144808,0.00950721709534107,-0.552205297425538,0.0358103009509252,-0.0820377177192695,0.873506488132438,-1,-1,0
"104","ENSG00000102409","BEX4",56271,504.284707744312,614.335915075847,520.636688218781,977.378321474387,980.781776170557,914.558820091285,457.160355689569,520.944860754681,543.345761810482,-0.776728971370112,4.64549366441676e-06,-0.878224787064989,1.81017346809494e-07,0.101495815694877,0.771907844628796,-1,-1,0
"105","ENSG00000102445","RUBCNL",80183,6.75984862928032,16.7905314409797,10.4336009663082,40.1662323893584,31.4842398965257,24.1830457235676,7.00245621406342,6.74050651623432,3.90194442951872,-1.07878787695589,0.0207475258037498,-1.58453575044063,0.000337409103304793,0.505747873484743,0.359106988564112,-1,-1,0
"106","ENSG00000102871","TRADD",8717,437.362206314437,426.677034264897,521.680048315412,903.740228760564,747.989214511398,618.866124653117,560.196497125074,511.315565731489,522.860553555509,-0.671022023074134,0.00139264188102201,-0.479670502052068,0.044601883249966,-0.191351521022065,0.569532679684286,-1,-1,0
"107","ENSG00000102996","MMP15",4324,628.66592252307,752.610879883916,955.717848513835,516.805523409745,501.839702593106,441.890199130645,1324.46457534571,1172.84813382477,1371.53346697583,0.633959331706175,0.00376348297966315,1.32087635359953,4.80469740590701e-12,-0.686917021893357,0.00116108493309315,1,1,0
"108","ENSG00000103187","COTL1",23406,11896.6576026704,11185.4569746527,9426.7584730595,8951.71432517501,6121.29949018511,4749.7700259789,14449.068222276,11135.3167648191,8692.55670286033,0.640708962271387,0.0301770169975625,0.709441899266998,0.016291794631309,-0.0687329369956115,0.913550849518309,1,1,0
"109","ENSG00000103226","NOMO3",408050,224.426974492107,192.597272411238,206.585299132903,120.498697168075,132.615434715669,113.220623160339,211.074037309626,191.622970961519,160.955207717647,0.713539264324079,0.00186135935389914,0.574138555931725,0.0233898271791699,0.139400708392353,0.736224185718541,1,1,0
"110","ENSG00000103241","FOXF1",2294,252.818338735084,344.699733700114,397.520196816344,107.109953038289,119.258484456537,209.95280605461,272.09544146075,264.805613137777,358.978887515723,1.03537607137396,0.000347069858954468,0.903410995258716,0.00315915662373753,0.131965076115245,0.825634956613674,1,1,0
"111","ENSG00000103335","PIEZO1",9780,5582.95898292262,5728.53425633427,5410.86546112745,3621.65528710715,4418.28833214577,4004.49252595259,6602.31585897409,5803.57611047775,5006.19470307252,0.453274976145207,0.0185165236517379,0.509135296129182,0.00780604564692314,-0.0558603199839747,0.890428397424834,1,1,0
"112","ENSG00000103404","USP31",57478,746.287288672547,655.818404518268,809.647434985519,368.190463569118,427.422408292227,601.278455035977,854.299658115738,727.974703753307,638.943400333691,0.610705960961921,0.0161507136234543,0.616308685018195,0.0181957760859604,-0.00560272405627335,0.9942727531566,1,1,0
"113","ENSG00000104043","ATP8B4",79895,6.75984862928032,19.7535664011526,11.4769610629391,92.3823344955243,145.972384974801,127.510604724266,24.0084213053603,29.8508145718948,29.2645832213904,-2.64862643662447,3.00848000486245e-16,-1.80431811703102,3.26826367530199e-08,-0.844308319593455,0.029551187308349,-1,-1,0
"114","ENSG00000104129","DNAJC17",55192,230.510838258459,245.93190169435,256.666583771183,515.466648996766,354.913249742653,351.753392342802,233.08175683954,258.065106621543,251.675415703958,-0.686381825159284,0.00249248598167464,-0.667030191695471,0.0045952232057619,-0.0193516334638131,0.973998409802096,-1,-1,0
"115","ENSG00000104154","SLC30A4",7782,146.688715255383,169.880671049913,110.596170242867,412.373319197413,441.733426427012,462.775556800999,165.057896474352,181.993675938327,182.41590208,-1.51806741718266,7.13145710081944e-15,-1.23295434624176,9.11099033789106e-10,-0.285113070940908,0.37007924150421,-1,-1,0
"116","ENSG00000104331","IMPAD1",54928,3066.26733824155,3065.75350545889,2802.46521955039,1747.23110893709,1765.02556995674,1740.0800627458,2820.98950337984,2642.27855436385,2334.33825495958,0.741843399723719,4.00706965547774e-07,0.551474542439021,0.000517504035842423,0.190368857284698,0.396383906862259,1,1,0
"117","ENSG00000104332","SFRP1",6422,988.289869600783,1115.08882334507,1463.83421557305,373.545961221033,512.334449225281,557.309280993127,1517.53229667632,1864.23151648995,2476.75922663701,1.17754515092706,1.09674948398957e-06,1.83115004791553,1.19877284972596e-15,-0.653604896988471,0.0184053885324616,1,1,0
"118","ENSG00000104365","IKBKB",3551,694.236454227089,745.697131643512,725.135267158423,464.589421303579,585.797675650508,574.896950610267,785.275446862827,791.528050906373,776.486941474226,0.39397835803877,0.0440291582844485,0.510087207825183,0.00603136121918146,-0.116108849786413,0.714911187194999,1,1,0
"119","ENSG00000104442","ARMC1",55156,885.540170435722,768.413733004838,895.202962909247,599.815737014419,508.518177722672,630.957647514901,880.308781196545,811.749570455076,889.643329930269,0.529352777294521,0.00439106042375672,0.546471066067259,0.00382106261850835,-0.0171182887727388,0.970110458097853,1,1,0
"120","ENSG00000104687","GSR",2936,1455.39540988405,1367.93447327982,1360.54156600659,954.617456453751,893.007531610546,803.536655633088,1720.60352688416,1446.32011248342,1351.04825872086,0.631211541136787,0.000343647683014137,0.737133813041466,2.05261869625325e-05,-0.105922271904679,0.753831235541291,1,1,0
"121","ENSG00000104695","PPP2CB",5516,1510.15018378122,1409.41696272224,1207.16763180186,767.175038636745,745.127010884441,670.529904153466,1114.39088892381,1160.33005029462,961.829301876365,0.879169270580377,2.3574070239247e-07,0.542836893007732,0.00523691798247559,0.336332377572645,0.125695730413592,1,1,0
"122","ENSG00000104738","MCM4",4173,5647.17754490078,5299.88186542925,5058.20974846623,4230.84314501242,3013.90041918559,3122.91058639344,6311.21375064659,4948.49471241831,4273.60463643038,0.586103571691845,0.0119637321528441,0.545590724672985,0.0264224641181756,0.0405128470188601,0.93847059574779,1,1,0
"123","ENSG00000104774","MAN2B1",4125,865.936609410809,969.900110296595,929.633846098064,1482.13397516732,1434.91808498105,1192.66384591231,986.345975295219,1066.92588856966,1040.84367657412,-0.550028150951002,0.0014404477805907,-0.393592382442673,0.0450285400079906,-0.156435768508329,0.57131679410252,-1,-1,0
"124","ENSG00000104899","AMH",268,79.7662138255078,118.521398406916,61.5582457012186,34.8107347374439,39.116782901744,19.7861283192826,81.028421905591,94.3670912272805,107.303471811765,1.19616443942355,0.000287249523044176,1.30086782524568,8.3338985288727e-05,-0.104703385822123,0.885300274273719,1,1,0
"125","ENSG00000105204","DYRK1B",9149,233.890762573099,317.0447407385,257.709943867814,563.666127863996,551.451232127025,478.164767715996,154.054036709395,150.217002361793,164.857152147166,-0.927633292534365,1.71301921073027e-06,-1.65842120133034,3.58324141224733e-19,0.730787908795978,0.000533686344087614,-1,-1,0
"126","ENSG00000105270","CLIP3",25999,1214.74479868167,1507.19711640795,1548.34638340014,1940.02902440601,2431.91901503769,1943.43749269398,1131.3968540151,1446.32011248342,1530.53770247872,-0.533017906615752,0.0175778533276788,-0.584748803283045,0.00922618959469212,0.0517308966672935,0.91644127728143,-1,-1,0
"127","ENSG00000105429","MEGF8",1954,2034.03845255045,2381.29242965895,2328.77973568,884.995986978863,1294.67010726016,1281.70142334908,1541.54071798168,1912.37799160591,1949.0212425446,0.90151688739877,9.95220039075991e-06,0.601167485183001,0.00914588643224612,0.300349402215768,0.299225819342427,1,1,0
"128","ENSG00000105617","LENG1",79165,166.968261143224,199.511020651642,174.241136137348,372.207086808054,265.230869431337,229.738934373893,140.049124281268,190.660041459199,174.612013220963,-0.620559749708023,0.0236972046110882,-0.707147867232562,0.00944066645195435,0.0865881175245388,0.879112765885337,-1,-1,0
"129","ENSG00000105976","MET",4233,1512.85412323294,1884.49023466996,2282.87189142824,856.879624306312,1200.21738757058,1438.89122055227,1896.66528312346,1941.26587667548,2000.72200623573,0.643618973612509,0.0112316015646503,0.680807167283857,0.00798811945076142,-0.0371881936713481,0.94958002882162,1,1,0
"130","ENSG00000105983","LMBR1",64327,603.654482594733,571.865747313369,620.79925749534,297.230119681252,345.37257098613,388.027960928153,490.17193498444,461.243231610891,457.50298436107,0.763271214479503,1.4862727951204e-05,0.427530303411679,0.044601883249966,0.335740911067824,0.126385473134119,1,1,0
"131","ENSG00000106018","VIPR2",7434,17.5756064361288,16.7905314409797,29.2140827056631,4.01662323893584,9.54067875652293,6.59537610642754,19.0066668667436,17.3327310417454,32.1910415435295,0.989765506012804,0.0310819798528761,1.07513730855857,0.0217809313396942,-0.085371802545768,0.930482837919789,1,1,0
"132","ENSG00000106123","EPHB6",2051,595.542664239596,586.680922114233,603.062135852616,961.311828518644,794.73854041836,1139.90083706089,534.187374044267,526.722437768596,672.1099279846,-0.657478778568067,0.00177398570234719,-0.6976864485105,0.00103504508166776,0.040207669942433,0.935940731324997,-1,-1,0
"133","ENSG00000106462","EZH2",2146,696.264408815873,642.978586357518,722.00518686853,441.828556282942,490.390888085279,539.721611375987,714.250533834469,629.755894516749,690.644164024814,0.464298098104559,0.0143320754511681,0.446100753755875,0.0242367565493256,0.0181973443486839,0.967558335457878,1,1,0
"134","ENSG00000106771","TMEM245",23731,1727.81730964405,1661.27493433694,1679.80975557563,728.347680660365,1059.9694098497,1376.23514754121,1619.5680872241,1754.45755322556,1576.38554952556,0.62720710265194,0.0120963000682867,0.595522747423207,0.022668298942844,0.0316843552287321,0.956269608759945,1,1,0
"135","ENSG00000107262","BAG1",573,1053.8604013048,1007.43188645878,789.823593149534,2397.9240736447,1480.71334301236,1324.57136804086,1068.37474808853,831.971090003779,733.56555274952,-0.782319269599738,0.00439843415264228,-0.885560814014202,0.00113769694991566,0.103241544414464,0.85777858080545,-1,-1,0
"136","ENSG00000107551","RASSF4",83937,225.778944217963,233.092083533601,268.143544834122,611.865606731226,477.033937826146,877.185022154863,226.079300625476,308.13744074214,455.552012146311,-1.25981250304874,6.19974063494626e-06,-0.87141422977832,0.00499223148171731,-0.388398273270425,0.340269084426634,-1,-1,0
"137","ENSG00000107566","ERLIN1",10613,2261.8453513572,2021.77752115797,2196.27300340788,1167.49848811735,1196.40111606798,1465.27272497798,1966.6898452641,1861.34272798299,1839.76679851808,0.729961190115681,6.32289747274167e-06,0.5437055462908,0.00207205000494211,0.186255643824881,0.46296626211783,1,1,0
"138","ENSG00000107929","LARP4B",23185,494.144934800391,501.740586589277,511.246447349104,295.891245268273,350.142910364391,418.806382758149,506.177549188013,516.130213243085,488.71853979722,0.473225233074448,0.0254167214391478,0.477012130434645,0.0291126171346267,-0.00378689736019755,0.994806041509942,1,1,0
"139","ENSG00000108001","EBF3",253738,52.7268193083865,51.3592726429969,71.9918466675269,8.03324647787168,10.4947466321752,15.3892109149976,44.0154390598272,30.813744074214,41.9459026173263,1.80093400627569,2.26028364619236e-07,1.29895332947897,0.000454684208976967,0.50198067679672,0.275450239373399,1,1,0
"140","ENSG00000108018","SORCS1",114815,26.3634096541932,39.5071328023053,46.9512043483871,5.35549765191445,18.1272896373936,21.9845870214251,30.0105266317004,41.4059685997251,59.5046525501605,0.887570075281818,0.0436061068563229,1.06133590268234,0.0146268112140176,-0.173765827400524,0.831130373125286,1,1,0
"141","ENSG00000108352","RAPGEFL1",51195,197.387579974985,211.363160492333,150.243853914839,105.77107862531,127.845095337407,112.121393809268,237.083160390433,218.584997026456,156.077777180749,0.625262150324259,0.0268398272218994,0.741949017433289,0.00733580405101303,-0.11668686710903,0.822934446291616,1,1,0
"142","ENSG00000108622","ICAM2",3384,0.675984862928032,6.91374824040342,4.1734403865233,22.7608650206364,25.7598326426119,16.4884402660688,1.00035088772335,4.81464751159594,5.85291664427808,-1.3629336860452,0.0057891958108433,-1.33229477092491,0.0104832137219868,-0.0306389151202856,0.97844658520824,-1,-1,0
"143","ENSG00000108797","CNTNAP1",8506,832.813351127335,1010.39492141896,1083.0077803028,278.485877899551,607.74123679051,411.11177730065,864.303166992971,971.595867840061,617.482705971338,1.03225955800368,0.000240518626566882,0.806854153107072,0.00849328817063471,0.225405404896605,0.647044337686458,1,1,0
"144","ENSG00000108830","RND2",8153,218.343110725754,214.326195452506,236.842741935197,382.918082111883,347.280706737435,256.120438799603,182.063861565649,211.844490510222,229.239235234225,-0.519429462089883,0.0404916190587754,-0.614254010271149,0.0138664011313751,0.0948245481812655,0.844517484083498,-1,-1,0
"145","ENSG00000110693","SOX6",55553,131.817048270966,171.856027690028,197.195058263226,250.369515227001,352.051046115696,545.217758131343,107.037544986398,166.58680390122,185.342360402139,-1.03541577279565,0.000922771880304455,-1.13861470812456,0.000265019421059957,0.103198935328902,0.882839926113779,-1,-1,0
"146","ENSG00000110811","P3H3",10536,1428.35601536693,1694.8559972189,1665.2027142228,1308.0803014801,932.12431451229,955.230306080922,1520.53334933949,1540.6872037107,1749.04659053177,0.552406910951752,0.00976687502908118,0.559087280846971,0.0106543839832427,-0.00668036989521879,0.991102236644517,1,1,0
